# PSAS Launch-12 OpenRocket simulation. cols: time[s] altitude[m]
# source: github.com/open-aerospace/LV2.2 (Launch-12 .ork)
364.22 138.0
365.08 133.9
365.58 131.5
366.08 129.1
366.58 126.8
367.56 122.1
368.06 119.7
369.05 115.0
369.55 112.7
370.47 108.3
370.97 105.9
371.47 103.5
371.97 101.2
372.47 98.8
372.97 96.4
373.47 94.0
373.97 91.7
374.47 89.3
375.39 85.0
376.33 80.5
376.83 78.1
377.33 75.8
377.83 73.4
378.33 71.0
378.83 68.6
379.33 66.3
379.83 63.9
380.33 61.5
380.83 59.1
381.33 56.8
381.83 54.4
382.33 52.0
382.83 49.7
383.33 47.3
384.25 43.0
384.75 40.6
385.25 38.2
385.75 35.9
386.25 33.5
386.75 31.1
387.25 28.8
388.14 24.5
388.64 22.2
389.14 19.8
389.64 17.4
390.14 15.1
390.64 12.7
391.14 10.3
391.64 8.0
392.14 5.6
393.08 1.2
393.74 -1.9
